"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000956","영전초등학교","02","공립","","N","단설","주간","19670301","19670301","5280035021","전북특별자치도 부안군 보안면 영전리","515.","579870","56329","전북특별자치도 부안군 보안면 부안로 1158","(보안면,영전초등학교)","35.6121476469","126.6689214473","063-582-3006","063-584-7137","www.y-jeon.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000957","우덕초등학교","02","공립","","N","병설","주간","19530331","19530331","5280039000","전라북도 부안군 상서면","546-3.","579861","56335","전북특별자치도 부안군 상서면 부안로 1971","우덕초등학교","35.6839354319","126.6764684699","063-582-5011","063-584-4967","https://school.jbedu.kr/woodeok","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000959","위도초등학교","02","공립","","N","병설","주간","19300925","19300925","5280042000","전라북도 부안군 위도면 치도리","60-1.","579911","56349","전북특별자치도 부안군 위도면 진리잔등로 113-3","위도초등학교","35.5958839403","126.2922969741","063-583-3808","063-584-7135","http://wido.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000960","위도초등학교식도분교장","02","공립","","Y","부속","주간","20020901","20020901","5280042026","전북특별자치도 부안군 위도면 식도리","269번지.","579913","56348","전북특별자치도 부안군 위도면 식도1길 17-2","(위도면, 위도초등학교식도분교장)","35.6242554403","126.2848896612","582-8606","581-4313","","남녀공학","Y","20240229","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000963","장신초등학교","02","공립","","N","단설","주간","19700521","19670106","5280040025","전북특별자치도 부안군 하서면 장신리","72.","579843","56331","전북특별자치도 부안군 하서면 석불로 68","(하서면)","35.7174125674","126.6267292891","063-582-4158","063-584-7148","http://jangsin.es.kr/","남녀공학","N","","Y"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000964","주산초등학교","02","공립","","N","병설","주간","19240901","19240329","5280031025","전라북도 부안군 주산면 갈촌리","289-1.","579921","56327","전북특별자치도 부안군 주산면 주산초교길 86-11","주산초등학교","35.6665031476","126.7143289359","063-582-6007","063-584-9750","www.jb-jusan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000966","줄포초등학교","02","공립","","N","병설","주간","19090901","19090901","5280041021","전라북도 부안군 줄포면 줄포리","200번지.","579883","56326","전북특별자치도 부안군 줄포면 줄포초교길 16","줄포초등학교","35.5917758096","126.6812887233","063-580-1820","063-584-5147","http://www.julpo.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000967","창북초등학교","02","공립","","N","단설","주간","19781010","19770107","5280034022","전라북도 부안군 계화면 창북리","857.","579824","56301","전북특별자치도 부안군 계화면 창북중앙길 115","창북초등학교","35.7618942917","126.6939693563","063-584-1501","063-583-9772","https://school.jbedu.kr/changbuk","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000968","하서초등학교","02","공립","","N","단설","주간","19400417","19400417","5280040025","전라북도 부안군 하서면 청호리","598-1.","579840","56331","전북특별자치도 부안군 하서면 석불로 68","하서초등학교","35.717437301","126.6262771644","063-582-4024","063-584-7231","www.haseocho.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도부안교육지원청","전북특별자치도 부안군","S130000969","행안초등학교","02","공립","","N","단설","주간","19410325","19410325","5280033023","전라북도 부안군 행안면 진동리","199-1.","579830","56319","전북특별자치도 부안군 행안면 월륜길 18","행안초등학교","35.7193085115","126.7164393589","063-584-1205","063-584-1208","http://ha.es.kr/","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001009","구림초등학교","02","공립","","N","단설","주간","19220510","19220510","5277040021","전라북도 순창군 구림면 운남리","234.","595872","56012","전북특별자치도 순창군 구림면 방화로 6","구림초등학교","35.4531587623","127.1015663345","063-652-8424","063-653-4992","kurim.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001010","금과초등학교","02","공립","","N","병설","주간","19240421","19240421","5277034035","전라북도 순창군 금과면 매우리","145.","595851","56053","전북특별자치도 순창군 금과면 신매우1길 11","금과초등학교","35.3394931381","127.0872955732","063-652-6054","063-653-4968","http://kumgwa.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001013","동계초등학교","02","공립","","N","단설","주간","19201201","19201201","5277032021","전라북도 순창군 동계면 현포리","568.","595820","56029","전북특별자치도 순창군 동계면 동계로 35","동계초등학교","35.4405555488","127.2408468827","063-652-4043","063-653-5370","https://school.jbedu.kr/donggye","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001014","동산초등학교","02","공립","","N","단설","주간","19470405","19470405","5277037022","전라북도 순창군 복흥면 동산리","291-1.","595882","56001","전북특별자치도 순창군 복흥면 동산길 17","동산초등학교","35.4558216168","126.920567578","063-652-7449","063-652-7550","http://www.sdong.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001015","복흥초등학교","02","공립","","N","병설","주간","19250410","19250410","5277037031","전북특별자치도 순창군 복흥면 정산리","302번지.","595881","56005","전북특별자치도 순창군 복흥면 정산로 12",", 복흥초등학교 (복흥면)","35.4308442513","126.9322916361","063-652-1612","063-652-1614","www.bok.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001017","순창중앙초등학교","02","공립","","N","병설","주간","19700319","19690430","5277025022","전라북도 순창군 순창읍 남계리","270.","595803","56034","전북특별자치도 순창군 순창읍 장류로 385","순창중앙초등학교","35.3776961639","127.144453285","063-653-2524","063-653-2560","http://www.scenter.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001018","순창초등학교","02","공립","","N","단설","주간","19080823","19080823","5277025021","전북특별자치도 순창군 순창읍 순화리","313.","595805","56039","전북특별자치도 순창군 순창읍 순창7길 40",", 순창초등학교 (순창읍, 순창초등학교)","35.3754281384","127.1385418606","063-653-3162","063-652-4138","http://sunchang.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001019","시산초등학교","02","공립","","N","병설","주간","19290420","19290420","5277036027","전라북도 순창군 쌍치면 시산리","110.","595893","56009","전북특별자치도 순창군 쌍치면 시산길 45","시산초등학교","35.4916896481","126.9809210479","063-652-2656","063-652-2463","www.sisan.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001020","쌍치초등학교","02","공립","","N","단설","주간","19130510","19090401","5277036000","전라북도 순창군 쌍치면","129  쌍치초등학교.","595890","56008","전북특별자치도 순창군 쌍치면 반계길 40","쌍치초등학교","35.5017244978","127.0028701346","063-652-2508","063-653-7257","http://ssangchi.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001022","옥천초등학교","02","공립","","N","단설","주간","19510615","19500313","5277025022","전북특별자치도 순창군 순창읍 남계리","362-2.","595803","56042","전북특별자치도 순창군 순창읍 순창6길 33","(순창읍,옥천초등학교)","35.3730251049","127.1462717053","063-653-3595","063-653-4940","http://www.scok.es.kr","남녀공학","N","","N"
"전북특별자치도교육청","전북특별자치도순창교육지원청","전북특별자치도 순창군","S130001024","유등초등학교","02","공립","","N","단설","주간","19260429","19250824","5277039023","전북특별자치도 순창군 유등면 외이리","186.","595831","56025","전북특별자치도 순창군 유등면 유등로 413","(유등면)","35.3621397752","127.1885608157","063-652-1007","063-653-5324","http://www.yudeung.es.kr","남녀공학","N","","N"
